,name,year,genre,imdb,meta,gross,runtime
4217,The Blackcoat's Daughter,2015,Horror,5.9,68,0.02,93
4218,Meru,2015,Documentary,7.7,77,2.33,90
4219,Dheepan,2015,Crime,7.2,76,0.25,115
4220,Taxi,2015,Comedy,7.3,91,0.32,82
4221,War Room,2015,Drama,6.5,26,67.79,120
4222,The Sea of Trees,2015,Drama,6.0,23,0.02,110
4223,The Wolfpack,2015,Documentary,7.0,75,1.3,90
4224,My Scientology Movie,2015,Documentary,6.7,62,0.02,99
4225,El Clan,2015,Biography,7.0,73,0.19,108
4226,Que Horas Ela Volta?,2015,Comedy,7.8,82,0.38,112
4227,Louder Than Bombs,2015,Drama,6.6,70,0.16,109
4228,Freeheld,2015,Biography,6.5,50,0.53,103
4229,The Meddler,2015,Comedy,6.3,68,4.27,103
4230,Truman,2015,Comedy,7.3,81,0.21,108
4231,Spare Parts,2015,Drama,7.3,50,3.61,114
4232,Rock the Kasbah,2015,Comedy,5.5,29,2.98,106
4233,Our Little Sister,2015,Drama,7.5,75,0.46,127
4234,Synchronicity,2015,Drama,5.5,39,0.0,101
4235,Jenny's Wedding,2015,Comedy,5.5,33,0.0,94
4236,Strange Magic,2015,Animation,5.8,25,12.43,99
4237,My King,2015,Drama,7.1,68,0.05,124
4238,Mænd & høns,2015,Comedy,6.7,64,0.03,104
4239,The Bronze,2015,Comedy,6.0,44,0.62,100
4240,The Perfect Guy,2015,Drama,5.6,36,57.02,100
4241,Lazer Team,2015,Action,5.6,42,1.15,102
4242,Krigen,2015,Crime,7.1,81,0.12,115
4243,Miles Ahead,2015,Biography,6.4,64,2.61,100
4244,Desierto,2015,Drama,6.0,51,1.83,88
4245,El Club,2015,Comedy,7.2,73,0.03,98
4246,A Royal Night Out,2015,Comedy,6.5,58,0.2,97
4247,Chi-Raq,2015,Comedy,5.7,77,2.65,127
4248,The Ones Below,2015,Drama,6.1,63,0.01,87
4249,Strangerland,2015,Drama,5.2,42,0.02,112
4250,Deadpool,2016,Action,8.0,65,363.07,108
4251,Batman v Superman: Dawn of Justice,2016,Action,6.5,44,330.36,151
4252,Captain America: Civil War,2016,Action,7.8,75,408.08,147
4253,Suicide Squad,2016,Action,6.1,40,325.1,123
4254,Arrival,2016,Drama,7.9,81,100.55,116
4255,Doctor Strange,2016,Action,7.5,72,232.64,115
4256,Rogue One,2016,Action,7.8,65,532.18,133
4257,La La Land,2016,Comedy,8.0,93,151.1,128
4258,Zootopia,2016,Animation,8.0,78,341.27,108
4259,Hacksaw Ridge,2016,Biography,8.1,71,67.21,139
4260,Fantastic Beasts and Where to Find Them,2016,Adventure,7.3,66,234.04,133
4261,X-Men: Apocalypse,2016,Action,7.0,52,155.44,144
4262,Split,2016,Horror,7.3,62,138.29,117
4263,Passengers,2016,Drama,7.0,41,100.01,116
4264,10 Cloverfield Lane,2016,Drama,7.2,76,71.9,103
4265,The Jungle Book,2016,Adventure,7.4,77,364.0,106
4266,The Nice Guys,2016,Action,7.4,70,36.26,116
4267,The Accountant,2016,Action,7.3,51,86.26,128
4268,Warcraft,2016,Action,6.9,32,47.37,123
4269,Moonlight,2016,Drama,7.4,99,27.85,111
4270,Moana,2016,Animation,7.6,81,248.76,107
4271,Now You See Me 2,2016,Action,6.5,46,65.08,129
4272,Manchester by the Sea,2016,Drama,7.8,96,47.7,137
4273,Finding Dory,2016,Animation,7.3,77,486.3,97
4274,Star Trek Beyond,2016,Action,7.1,68,158.85,122
4275,Nocturnal Animals,2016,Drama,7.5,67,10.64,116
4276,Sully,2016,Biography,7.5,74,125.07,96
4277,The Conjuring 2,2016,Drama,7.4,65,102.47,134
4278,Jason Bourne,2016,Action,6.6,58,162.43,123
4279,Ghostbusters,2016,Action,5.2,60,128.34,116
4280,Don't Breathe,2016,Crime,7.1,71,89.22,88
4281,Lion,2016,Biography,8.1,69,51.74,118
4282,Hell or High Water,2016,Action,7.6,88,26.86,102
4283,Me Before You,2016,Drama,7.4,51,56.25,106
4284,Hidden Figures,2016,Biography,7.8,74,169.61,127
4285,The Magnificent Seven,2016,Action,6.9,54,93.43,132
4286,Assassin's Creed,2016,Action,5.8,36,54.65,115
4287,The Secret Life of Pets,2016,Animation,6.5,61,368.38,87
4288,Sausage Party,2016,Animation,6.2,66,97.66,89
4289,Captain Fantastic,2016,Comedy,7.9,72,5.88,118
4290,Independence Day: Resurgence,2016,Action,5.2,32,103.14,120
4291,War Dogs,2016,Comedy,7.1,57,43.02,114
4292,The Girl on the Train,2016,Crime,6.5,48,75.4,112
4293,The Legend of Tarzan,2016,Action,6.3,44,126.64,110
4294,Miss Peregrine's Home for Peculiar Children,2016,Adventure,6.7,57,87.24,127
4295,Inferno,2016,Action,6.2,42,34.34,121
4296,Central Intelligence,2016,Action,6.3,52,127.44,107
4297,Deepwater Horizon,2016,Action,7.1,68,61.28,107
4298,Your Name.,2016,Animation,8.4,79,5.02,106
4299,Allied,2016,Action,7.1,60,40.07,124
4300,London Has Fallen,2016,Action,5.9,28,62.68,99
4301,Jack Reacher: Never Go Back,2016,Action,6.1,47,58.7,118
4302,Snowden,2016,Biography,7.3,58,21.59,134
4303,Kung Fu Panda 3,2016,Animation,7.1,66,143.53,95
4304,Sing,2016,Animation,7.1,59,270.4,108
4305,"Hail, Caesar!",2016,Comedy,6.3,72,30.08,106
4306,The Great Wall,2016,Action,6.0,42,45.54,103
4307,Busanhaeng,2016,Action,7.5,72,2.13,118
4308,The Shallows,2016,Drama,6.3,59,55.12,86
4309,Kubo and the Two Strings,2016,Animation,7.8,84,48.02,101
4310,13 Hours,2016,Action,7.3,48,52.85,144
4311,Nerve,2016,Action,6.5,58,38.56,96
4312,Neighbors 2: Sorority Rising,2016,Comedy,5.7,58,55.29,92
4313,Dirty Grandpa,2016,Comedy,5.9,21,35.54,102
4314,Bad Moms,2016,Comedy,6.2,60,113.26,100
4315,Lights Out,2016,Drama,6.3,58,67.27,81
4316,The Founder,2016,Biography,7.2,66,12.79,115
4317,Gods of Egypt,2016,Action,5.4,25,31.15,127
4318,Allegiant,2016,Action,5.7,33,66.18,120
4319,Swiss Army Man,2016,Adventure,7.0,64,4.21,97
4320,The 5th Wave,2016,Action,5.2,33,34.91,112
4321,Why Him?,2016,Comedy,6.2,39,60.27,111
4322,The Huntsman: Winter's War,2016,Action,6.1,35,48.39,114
4323,Hunt for the Wilderpeople,2016,Adventure,7.9,81,5.2,101
4324,Money Monster,2016,Crime,6.5,55,41.01,98
4325,The Edge of Seventeen,2016,Comedy,7.4,77,14.26,104
4326,Fences,2016,Drama,7.2,79,57.64,139
4327,Silence,2016,Adventure,7.2,79,7.08,161
4328,The Brothers Grimsby,2016,Action,6.2,44,6.86,83
4329,The Purge: Election Year,2016,Action,6.0,55,79.0,108
4330,Alice Through the Looking Glass,2016,Adventure,6.2,34,77.04,113
4331,Collateral Beauty,2016,Drama,6.8,23,30.98,97
4332,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Action,6.0,40,82.05,112
4333,The Handmaiden,2016,Drama,8.1,84,2.01,145
4334,Patriots Day,2016,Action,7.4,69,31.89,133
4335,Mike and Dave Need Wedding Dates,2016,Adventure,6.0,51,46.01,98
4336,Resident Evil: The Final Chapter,2016,Action,5.6,49,26.83,107
4337,Sing Street,2016,Comedy,8.0,79,3.24,106
4338,How to Be Single,2016,Comedy,6.1,51,46.81,110
4339,The Neon Demon,2016,Horror,6.2,51,1.33,117
4340,A Cure for Wellness,2016,Drama,6.4,47,8.11,146
4341,A Monster Calls,2016,Animation,7.5,76,3.73,108
4342,Angry Birds,2016,Animation,6.3,43,107.51,97
4343,The BFG,2016,Adventure,6.4,66,55.48,117
4344,The Boy,2016,Horror,6.0,42,35.79,97
4345,Midnight Special,2016,Action,6.6,76,3.71,112
4346,Mechanic: Resurrection,2016,Action,5.7,38,21.2,98
4347,Jackie,2016,Biography,6.7,81,13.96,100
4348,The Lost City of Z,2016,Adventure,6.6,78,8.58,141
4349,Trolls,2016,Animation,6.5,56,153.71,92
4350,Underworld: Blood Wars,2016,Action,5.8,23,30.35,91
4351,Café Society,2016,Comedy,6.6,64,11.1,96
4352,The Infiltrator,2016,Biography,7.0,66,15.43,127
4353,Triple 9,2016,Crime,6.3,52,12.63,115
4354,Zoolander 2,2016,Comedy,4.7,34,28.85,101
4355,Bridget Jones's Baby,2016,Comedy,6.5,59,24.25,123
4356,Office Christmas Party,2016,Comedy,5.8,42,54.73,105
4357,The Finest Hours,2016,Action,6.8,58,27.55,117
4358,Paterson,2016,Comedy,7.4,90,2.14,118
4359,Miss Sloane,2016,Drama,7.5,64,3.44,132
4360,Criminal,2016,Action,6.3,36,14.27,113
4361,Keeping Up with the Joneses,2016,Action,5.9,34,14.9,105
4362,Storks,2016,Animation,6.8,56,72.68,87
4363,Colossal,2016,Comedy,6.2,70,3.02,109
4364,Gold,2016,Adventure,6.7,49,7.22,120
4365,Pete's Dragon,2016,Action,6.7,71,76.23,102
4366,Grave,2016,Drama,7.0,81,0.51,99
4367,Ride Along 2,2016,Action,5.9,32,90.84,102
4368,Ice Age: Collision Course,2016,Animation,5.7,34,64.06,94
4369,Everybody Wants Some!!,2016,Comedy,7.0,83,3.37,117
4370,Live by Night,2016,Action,6.4,49,10.38,129
4371,Popstar: Never Stop Never Stopping,2016,Comedy,6.7,68,9.39,87
4372,Ouija: Origin of Evil,2016,Drama,6.1,65,34.9,99
4373,Whiskey Tango Foxtrot,2016,Biography,6.6,57,23.05,112
4374,Pride and Prejudice and Zombies,2016,Action,5.8,45,10.91,108
4375,The Light Between Oceans,2016,Drama,7.2,60,12.55,133
4376,Masterminds,2016,Action,5.8,47,17.36,95
4377,Free State of Jones,2016,Action,6.9,53,20.76,139
4378,Florence Foster Jenkins,2016,Biography,6.8,71,27.37,111
4379,"I, Daniel Blake",2016,Drama,7.9,78,0.26,100
4380,Keanu,2016,Action,6.3,63,20.57,100
4381,Forushande,2016,Drama,7.8,85,2.4,124
4382,The Boss,2016,Comedy,5.4,40,63.03,99
4383,Anthropoid,2016,Biography,7.2,59,2.96,120
4384,The Belko Experiment,2016,Action,6.1,44,10.16,89
4385,Toni Erdmann,2016,Comedy,7.4,93,1.48,162
4386,Ben-Hur,2016,Action,5.7,38,26.38,123
4387,Blair Witch,2016,Horror,5.0,47,20.78,89
4388,The Forest,2016,Horror,4.8,34,26.58,93
4389,A Hologram for the King,2016,Comedy,6.1,58,4.2,98
4390,Free Fire,2016,Action,6.4,63,1.8,91
4391,Morgan,2016,Action,5.8,48,3.91,92
4392,Meet the Blacks,2016,Comedy,5.9,26,9.09,94
4393,20th Century Women,2016,Comedy,7.3,83,5.66,119
4394,American Honey,2016,Adventure,7.0,79,0.66,163
4395,Race,2016,Biography,7.1,56,19.1,134
4396,Bastille Day,2016,Action,6.3,48,0.04,92
4397,Personal Shopper,2016,Drama,6.2,77,1.31,105
4398,The Choice,2016,Drama,6.6,26,18.71,111
4399,Mother's Day,2016,Comedy,5.7,18,32.46,118
4400,Loving,2016,Biography,7.0,79,7.7,123
4401,My Big Fat Greek Wedding 2,2016,Comedy,6.0,37,59.57,94
4402,The Void,2016,Horror,5.8,62,0.15,90
4403,La tortue rouge,2016,Animation,7.5,86,0.92,80
4404,Julieta,2016,Drama,7.1,73,1.49,99
4405,A Street Cat Named Bob,2016,Biography,7.4,54,0.04,103
4406,Mr. Church,2016,Comedy,7.7,37,0.69,104
4407,Risen,2016,Action,6.3,51,36.87,107
4408,Better Watch Out,2016,Comedy,6.5,67,0.02,89
4409,Bleed for This,2016,Biography,6.8,62,4.85,117
4410,Friend Request,2016,Horror,5.3,31,3.76,92
4411,Love & Friendship,2016,Comedy,6.4,87,14.01,90
4412,The Bad Batch,2016,Drama,5.3,62,0.18,118
4413,Bad Santa 2,2016,Comedy,5.6,38,17.78,92
4414,Billy Lynn's Long Halftime Walk,2016,Action,6.3,53,1.72,113
4415,The Birth of a Nation,2016,Biography,6.4,69,15.86,120
4416,Under the Shadow,2016,Drama,6.9,84,0.03,84
4417,Ae Dil Hai Mushkil,2016,Drama,5.8,40,4.24,158
4418,Kingsglaive: Final Fantasy XV,2016,Animation,6.8,35,0.23,110
4419,Nine Lives,2016,Comedy,5.3,11,19.64,87
4420,Miracles from Heaven,2016,Biography,7.1,44,61.69,109
4421,Our Kind of Traitor,2016,Crime,6.2,57,3.15,108
4422,Shin Godzilla,2016,Action,6.7,67,1.91,120
4423,Fifty Shades of Black,2016,Comedy,3.5,28,11.68,92
4424,My Life as a Zucchini,2016,Animation,7.8,85,0.29,70
4425,Max Steel,2016,Action,4.6,22,3.82,92
4426,Leap!,2016,Animation,6.8,48,24.48,89
4427,Denial,2016,Biography,6.7,63,4.07,109
4428,The Other Side of the Door,2016,Horror,5.3,41,2.99,96
4429,Genius,2016,Biography,6.6,56,1.36,104
4430,Don't Think Twice,2016,Comedy,6.7,83,4.42,92
4431,Aquarius,2016,Drama,7.5,88,0.29,146
4432,Their Finest,2016,Comedy,6.8,76,3.6,117
4433,Lady Macbeth,2016,Drama,6.9,76,1.13,89
4434,31,2016,Horror,5.1,35,0.78,102
4435,Pet,2016,Horror,5.7,48,0.01,94
4436,Pelé: Birth of a Legend,2016,Biography,7.2,39,0.03,107
4437,I Am Not Your Negro,2016,Documentary,7.8,95,7.12,93
4438,Tickled,2016,Documentary,7.6,76,0.61,92
4439,Monster Trucks,2016,Action,5.7,41,33.37,104
4440,Barbershop: The Next Cut,2016,Comedy,5.9,67,54.03,111
4441,Collide,2016,Action,5.7,33,2.28,99
4442,Wakefield,2016,Comedy,6.3,62,0.26,106
4443,In a Valley of Violence,2016,Action,6.0,64,0.05,104
4444,Queen of Katwe,2016,Biography,7.4,73,8.81,124
4445,Hands of Stone,2016,Action,6.6,54,4.71,111
4446,American Pastoral,2016,Crime,6.1,43,0.54,108
4447,The Darkness,2016,Horror,4.4,27,10.73,92
4448,A United Kingdom,2016,Biography,6.8,65,3.9,111
4449,Elvis & Nixon,2016,Comedy,6.4,59,1.03,86
4450,Christine,2016,Biography,6.9,72,0.3,119
4451,Maudie,2016,Biography,7.6,65,6.17,115
4452,Absolutely Fabulous: The Movie,2016,Comedy,5.4,59,4.75,91
4453,Shut In,2016,Drama,4.7,25,6.88,91
4454,Kedi,2016,Documentary,7.7,78,2.83,79
4455,Lo and Behold: Reveries of the Connected World,2016,Documentary,7.1,76,0.59,98
4456,Indignation,2016,Drama,6.8,78,3.4,110
4457,Frantz,2016,Drama,7.5,73,0.88,113
4458,Graduation,2016,Crime,7.4,84,0.18,128
4459,Certain Women,2016,Drama,6.3,82,1.03,107
4460,God's Not Dead 2,2016,Drama,4.5,22,20.77,120
4461,Incarnate,2016,Drama,5.3,30,4.79,91
4462,Blue Jay,2016,Drama,7.3,69,0.01,80
4463,The Hollars,2016,Comedy,6.6,53,1.02,88
4464,L'avenir,2016,Drama,7.0,88,0.28,102
4465,The Beatles: Eight Days a Week - The Touring Years,2016,Documentary,7.8,72,2.93,106
4466,Mohenjo Daro,2016,Action,5.8,39,1.25,155
4467,The Eyes of My Mother,2016,Drama,6.2,63,0.03,76
4468,The Love Witch,2016,Romance,6.2,82,0.23,120
4469,Weiner,2016,Documentary,7.6,84,1.61,96
4470,Ratchet & Clank,2016,Animation,5.6,29,8.55,94
4471,Oasis: Supersonic,2016,Documentary,7.9,71,0.24,122
4472,Wiener-Dog,2016,Comedy,5.9,66,0.45,88
4473,The Exception,2016,Drama,6.8,60,0.61,107
4474,The Disappointments Room,2016,Drama,3.9,31,2.41,85
4475,Neruda,2016,Biography,6.9,82,0.94,107
4476,Kevin Hart: What Now?,2016,Documentary,5.9,60,23.56,96
4477,Norm of the North,2016,Animation,3.6,21,17.02,90
4478,The Innocents,2016,Drama,7.3,78,1.06,115
4479,Zero Days,2016,Documentary,7.8,77,0.1,116
4480,Rules Don't Apply,2016,Comedy,5.7,60,3.65,127
4481,Other People,2016,Comedy,6.7,67,0.09,97
4482,All I See Is You,2016,Drama,5.4,43,0.22,109
4483,White Girl,2016,Crime,5.7,65,0.2,88
4484,High Strung,2016,Drama,6.5,48,0.05,96
4485,Logan,2017,Action,8.1,77,226.28,137
4486,Wonder Woman,2017,Action,7.5,76,412.56,141
4487,Guardians of the Galaxy Vol. 2,2017,Action,7.7,67,389.81,136
4488,Dunkirk,2017,Action,7.9,94,188.37,106
4489,Star Wars: Episode VIII - The Last Jedi,2017,Action,7.2,85,620.18,152
4490,Thor: Ragnarok,2017,Action,7.9,74,315.06,130
4491,Spider-Man: Homecoming,2017,Action,7.5,73,334.2,133
4492,Get Out,2017,Horror,7.7,84,176.04,104
4493,Blade Runner 2049,2017,Drama,8.0,81,92.05,164
4494,Baby Driver,2017,Action,7.6,86,107.83,112
4495,It,2017,Horror,7.4,69,327.48,135
4496,"Three Billboards Outside Ebbing, Missouri",2017,Crime,8.2,88,54.51,115
4497,Justice League,2017,Action,6.5,45,229.02,120
4498,The Shape of Water,2017,Adventure,7.3,87,63.86,123
4499,John Wick: Chapter 2,2017,Action,7.5,75,92.03,122
4500,Coco,2017,Animation,8.4,81,209.73,105
4501,Jumanji: Welcome to the Jungle,2017,Action,7.0,58,404.52,119
4502,Beauty and the Beast,2017,Family,7.2,65,504.01,129
4503,Kong: Skull Island,2017,Action,6.6,62,168.05,118
4504,Kingsman: The Golden Circle,2017,Action,6.8,44,100.23,141
4505,Pirates of the Caribbean: Dead Men Tell No Tales,2017,Action,6.6,39,172.56,129
4506,Alien: Covenant,2017,Horror,6.4,65,74.26,122
4507,War for the Planet of the Apes,2017,Action,7.5,82,146.88,140
4508,The Greatest Showman,2017,Biography,7.6,48,174.34,105
4509,Life,2017,Horror,6.6,54,30.23,104
4510,The Fate of the Furious,2017,Action,6.7,56,226.01,136
4511,Murder on the Orient Express,2017,Crime,6.5,52,102.83,114
4512,Ghost in the Shell,2017,Action,6.4,52,40.53,107
4513,Lady Bird,2017,Comedy,7.4,94,48.96,94
4514,King Arthur: Legend of the Sword,2017,Action,6.8,41,39.18,126
4515,Wind River,2017,Crime,7.7,73,33.8,107
4516,The Hitman's Bodyguard,2017,Action,6.9,47,75.47,118
4517,Mother!,2017,Drama,6.6,75,17.8,121
4518,The Mummy,2017,Action,5.5,34,80.1,110
4519,Call Me by Your Name,2017,Drama,7.9,93,18.1,132
4520,Atomic Blonde,2017,Action,6.7,63,51.57,115
4521,Valerian and the City of a Thousand Planets,2017,Action,6.5,51,41.19,137
4522,"I, Tonya",2017,Biography,7.5,77,30.01,120
4523,Darkest Hour,2017,Biography,7.4,75,56.44,125
4524,Baywatch,2017,Action,5.6,37,58.06,116
4525,American Made,2017,Action,7.2,65,51.34,115
4526,Transformers: The Last Knight,2017,Action,5.2,27,130.17,154
4527,The Lego Batman Movie,2017,Animation,7.3,75,175.75,104
4528,The Disaster Artist,2017,Biography,7.4,76,21.12,104
4529,Wonder,2017,Drama,8.0,66,132.42,113
4530,The Post,2017,Biography,7.2,83,81.9,116
4531,The Dark Tower,2017,Action,5.7,34,50.7,95
4532,Logan Lucky,2017,Comedy,7.0,78,27.78,118
4533,The Big Sick,2017,Comedy,7.6,86,42.87,120
4534,Molly's Game,2017,Biography,7.5,71,28.78,140
4535,T2 Trainspotting,2017,Drama,7.2,67,2.4,117
4536,The Boss Baby,2017,Animation,6.3,50,175.0,97
4537,Power Rangers,2017,Action,6.0,44,85.07,124
4538,Despicable Me 3,2017,Animation,6.3,49,264.62,89
4539,Annabelle: Creation,2017,Horror,6.5,62,102.09,109
4540,The Killing of a Sacred Deer,2017,Drama,7.0,73,2.29,121
4541,Phantom Thread,2017,Drama,7.5,90,21.02,130
4542,Happy Death Day,2017,Horror,6.5,58,55.68,96
4543,Gifted,2017,Drama,7.6,60,24.8,101
4544,Fifty Shades Darker,2017,Drama,4.6,33,114.38,118
4545,The Foreigner,2017,Action,7.0,55,34.39,113
4546,xXx: Return of Xander Cage,2017,Action,5.2,42,44.9,107
4547,Geostorm,2017,Action,5.3,21,33.7,109
4548,Downsizing,2017,Drama,5.7,63,24.45,135
4549,The Circle,2017,Drama,5.3,43,20.48,110
4550,The Florida Project,2017,Drama,7.6,92,5.9,111
4551,You Were Never Really Here,2017,Crime,6.8,84,2.52,89
4552,It Comes at Night,2017,Horror,6.2,78,13.99,91
4553,Going in Style,2017,Comedy,6.6,50,45.0,96
4554,The Death of Stalin,2017,Comedy,7.2,88,8.04,107
4555,All the Money in the World,2017,Biography,6.8,72,25.11,132
4556,Cars 3,2017,Animation,6.8,59,152.9,102
4557,American Assassin,2017,Action,6.2,45,36.25,112
4558,Jigsaw,2017,Crime,5.8,39,38.05,92
4559,The Mountain Between Us,2017,Action,6.4,48,30.35,112
4560,A Dog's Purpose,2017,Adventure,7.1,43,64.51,100
4561,Hostiles,2017,Adventure,7.2,65,29.82,134
4562,Good Time,2017,Crime,7.3,80,2.01,101
4563,Daddy's Home Two,2017,Comedy,6.0,30,104.03,100
4564,The Snowman,2017,Crime,5.1,23,6.67,119
4565,The Emoji Movie,2017,Animation,3.2,12,86.09,86
4566,A Ghost Story,2017,Drama,6.8,84,1.6,92
4567,Paddington 2,2017,Adventure,7.9,88,40.44,103
4568,Only the Brave,2017,Action,7.7,72,18.34,134
4569,Pitch Perfect 3,2017,Comedy,5.8,40,104.9,93
4570,The Square,2017,Comedy,7.2,73,1.5,151
4571,Battle of the Sexes,2017,Biography,6.7,73,12.64,121
4572,The Beguiled,2017,Drama,6.3,77,10.58,93
4573,The Space Between Us,2017,Adventure,6.4,33,7.83,120
4574,Detroit,2017,Crime,7.4,77,16.79,143
4575,Ferdinand,2017,Animation,6.7,58,84.41,108
4576,Loving Vincent,2017,Animation,7.8,62,6.74,94
4577,Before I Fall,2017,Drama,6.4,58,12.23,98
4578,47 Meters Down,2017,Adventure,5.6,52,44.31,89
4579,Rough Night,2017,Comedy,5.2,51,22.06,101
4580,CHIPS,2017,Action,6.0,28,18.59,100
4581,Fist Fight,2017,Comedy,5.6,37,32.19,91
4582,Rings,2017,Drama,4.5,25,27.78,102
4583,Flatliners,2017,Drama,5.2,27,16.87,109
4584,Stronger,2017,Biography,7.0,76,4.21,119
4585,A Bad Moms Christmas,2017,Adventure,5.5,42,72.11,104
4586,The House,2017,Comedy,5.6,30,25.48,88
4587,First Reformed,2017,Drama,7.1,85,3.45,113
4588,The Zookeeper's Wife,2017,Biography,7.0,57,17.45,127
4589,Suburbicon,2017,Comedy,5.6,42,5.78,105
4590,Papillon,2017,Adventure,7.1,51,2.34,133
4591,Snatched,2017,Action,4.5,45,45.83,90
4592,Girls Trip,2017,Comedy,6.2,71,115.11,122
4593,Kidnap,2017,Crime,5.9,44,30.72,95
4594,Ingrid Goes West,2017,Comedy,6.6,71,3.02,98
4595,"Everything, Everything",2017,Drama,6.4,52,34.0,96
4596,Revenge,2017,Action,6.3,81,0.1,108
4597,The Shack,2017,Drama,6.3,32,57.33,132
4598,Sleepless,2017,Action,5.6,34,20.76,95
4599,Victoria & Abdul,2017,Biography,6.8,58,22.25,111
4600,Thoroughbreds,2017,Comedy,6.7,75,2.83,92
4601,"Roman J. Israel, Esq.",2017,Crime,6.4,58,11.96,122
4602,Loveless,2017,Drama,7.7,86,0.57,127
4603,The Glass Castle,2017,Biography,7.2,56,17.27,127
4604,Ghost Stories,2017,Drama,6.4,68,0.14,98
4605,Table 19,2017,Comedy,5.8,40,3.61,87
4606,The Wife,2017,Drama,7.2,77,9.6,99
4607,Home Again,2017,Comedy,5.8,41,27.02,97
4608,Captain Underpants: The First Epic Movie,2017,Animation,6.2,69,73.92,89
4609,In the Fade,2017,Crime,7.1,65,0.32,106
4610,Borg vs. McEnroe,2017,Biography,7.0,63,14.11,107
4611,Thelma,2017,Drama,7.0,74,0.15,116
4612,The Wall,2017,Action,6.2,57,1.8,88
4613,The Endless,2017,Fantasy,6.5,80,0.27,111
4614,Goodbye Christopher Robin,2017,Biography,7.1,54,1.74,107
4615,Wonder Wheel,2017,Drama,6.2,45,1.4,101
4616,The Book of Henry,2017,Crime,6.6,31,4.22,105
4617,Megan Leavey,2017,Biography,7.1,66,13.41,116
4618,Last Flag Flying,2017,Comedy,6.9,65,0.97,125
4619,The Lego Ninjago Movie,2017,Animation,6.0,55,59.28,101
4620,All Eyez on Me,2017,Biography,5.8,38,44.92,139
4621,Berlin Syndrome,2017,Drama,6.3,70,0.03,116
4622,A Fantastic Woman,2017,Drama,7.2,86,2.02,104
4623,Disobedience,2017,Drama,6.6,74,3.48,114
4624,Professor Marston and the Wonder Women,2017,Biography,7.1,68,1.58,108
4625,The Bye Bye Man,2017,Drama,4.3,37,22.38,96
4626,God's Own Country,2017,Drama,7.7,85,0.34,104
4627,Marrowbone,2017,Drama,6.6,63,0.0,110
4628,Song to Song,2017,Drama,5.7,54,0.44,129
4629,Smurfs: The Lost Village,2017,Animation,6.0,40,45.02,90
4630,My Cousin Rachel,2017,Drama,6.0,63,2.68,106
4631,Beyond Skyline,2017,Action,5.3,46,0.99,106
4632,Breathe,2017,Biography,7.1,51,0.49,118
4633,The Little Hours,2017,Comedy,5.8,69,1.65,90
4634,Tulip Fever,2017,Drama,6.2,38,2.43,105
4635,Wish Upon,2017,Drama,5.1,32,14.3,90
4636,Lucky,2017,Comedy,7.4,80,0.96,88
4637,Marshall,2017,Biography,7.2,66,10.05,118
4638,Father Figures,2017,Adventure,5.5,22,17.5,113
4639,Super Dark Times,2017,Drama,6.6,75,0.03,103
4640,The Breadwinner,2017,Animation,7.7,78,0.31,94
4641,The Upside,2017,Comedy,6.4,46,107.65,126
4642,The Party,2017,Comedy,6.6,73,0.75,71
4643,Brigsby Bear,2017,Comedy,7.3,68,0.53,97
4644,Loving Pablo,2017,Action,6.3,42,0.02,123
4645,Brad's Status,2017,Comedy,6.5,71,2.13,102
4646,Churchill,2017,Biography,6.3,44,1.24,105
4647,Mugen no jûnin,2017,Action,6.8,72,0.15,140
4648,How to Be a Latin Lover,2017,Comedy,5.9,54,32.09,115
4649,Unforgettable,2017,Drama,5.1,45,11.27,100
4650,Amityville: The Awakening,2017,Horror,4.9,42,0.0,85
4651,L'insulte,2017,Crime,7.7,72,1.0,113
4652,My Friend Dahmer,2017,Biography,6.3,68,1.36,107
4653,Columbus,2017,Drama,7.2,89,1.02,100
4654,BPM (Beats Per Minute),2017,Drama,7.5,84,0.13,143
4655,The Vault,2017,Crime,4.8,50,0.01,91
4656,Happy End,2017,Drama,6.7,72,0.3,107
4657,Thank You for Your Service,2017,Biography,6.5,68,9.47,109
4658,XX,2017,Horror,4.6,64,0.03,80
4659,The Man Who Invented Christmas,2017,Biography,7.0,60,5.68,104
4660,Chappaquiddick,2017,Drama,6.5,67,17.4,106
4661,Beach Rats,2017,Drama,6.4,78,0.47,98
4662,The Rider,2017,Drama,7.5,92,2.42,104
4663,Mark Felt: The Man Who Brought Down the White House,2017,Biography,6.4,49,0.77,103
4664,Taeksi woonjunsa,2017,Action,7.8,69,1.53,137
4665,Wilson,2017,Comedy,5.8,49,0.65,94
4666,The Other Side of Hope,2017,Comedy,7.2,84,0.18,100
